iteration,t_sec,phase,policy,war_observed,tmax_current,error_e_t,integral_term,proportional_term,tau_iter_ms,hardware_label,K,workload,spectral_radius
4665,139.95,sinusoidal,Static_Tmax,0.90867,0.020936,-0.10867,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4666,139.98,sinusoidal,PI_adaptive,0.804574,0.018977,-0.004574,4e-06,-6e-06,30.0,single_a6000,4,sinusoidal,0.998494
4666,139.98,sinusoidal,Static_Tmax,0.91534,0.020936,-0.11534,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4667,140.01,sinusoidal,PI_adaptive,0.818288,0.018963,-0.018288,4e-06,-2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4667,140.01,sinusoidal,Static_Tmax,0.885801,0.020936,-0.085801,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4668,140.04,sinusoidal,PI_adaptive,0.80073,0.018966,-0.00073,4e-06,-1e-06,30.0,single_a6000,4,sinusoidal,0.998494
4668,140.04,sinusoidal,Static_Tmax,0.906696,0.020936,-0.106696,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4669,140.07,sinusoidal,PI_adaptive,0.790861,0.018981,0.009139,4e-06,1.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
4669,140.07,sinusoidal,Static_Tmax,0.930127,0.020936,-0.130127,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4670,140.1,sinusoidal,PI_adaptive,0.777576,0.019004,0.022424,4e-06,2.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
4670,140.1,sinusoidal,Static_Tmax,0.927075,0.020936,-0.127075,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4671,140.13,sinusoidal,PI_adaptive,0.797151,0.019011,0.002849,4e-06,3e-06,30.0,single_a6000,4,sinusoidal,0.998494
4671,140.13,sinusoidal,Static_Tmax,0.910334,0.020936,-0.110334,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4672,140.16,sinusoidal,PI_adaptive,0.792191,0.019025,0.007809,4e-06,9e-06,30.0,single_a6000,4,sinusoidal,0.998494
4672,140.16,sinusoidal,Static_Tmax,0.920209,0.020936,-0.120209,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4673,140.19,sinusoidal,PI_adaptive,0.78697,0.019045,0.01303,4e-06,1.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
4673,140.19,sinusoidal,Static_Tmax,0.923196,0.020936,-0.123196,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4674,140.22,sinusoidal,PI_adaptive,0.798031,0.019052,0.001969,4e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
4674,140.22,sinusoidal,Static_Tmax,0.910582,0.020936,-0.110582,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4675,140.25,sinusoidal,PI_adaptive,0.835505,0.019038,-0.035505,4e-06,-4.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
4675,140.25,sinusoidal,Static_Tmax,0.930865,0.020936,-0.130865,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4676,140.28,sinusoidal,PI_adaptive,0.794402,0.019049,0.005598,4e-06,7e-06,30.0,single_a6000,4,sinusoidal,0.998494
4676,140.28,sinusoidal,Static_Tmax,0.925229,0.020936,-0.125229,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4677,140.31,sinusoidal,PI_adaptive,0.782008,0.019071,0.017992,4e-06,2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4677,140.31,sinusoidal,Static_Tmax,0.913328,0.020936,-0.113328,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4678,140.34,sinusoidal,PI_adaptive,0.797601,0.019078,0.002399,4e-06,3e-06,30.0,single_a6000,4,sinusoidal,0.998494
4678,140.34,sinusoidal,Static_Tmax,0.896878,0.020936,-0.096878,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4679,140.37,sinusoidal,PI_adaptive,0.811905,0.019068,-0.011905,4e-06,-1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4679,140.37,sinusoidal,Static_Tmax,0.911451,0.020936,-0.111451,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4680,140.4,sinusoidal,PI_adaptive,0.795715,0.019077,0.004285,4e-06,5e-06,30.0,single_a6000,4,sinusoidal,0.998494
4680,140.4,sinusoidal,Static_Tmax,0.909938,0.020936,-0.109938,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4681,140.43,sinusoidal,PI_adaptive,0.862356,0.019063,-0.062356,4e-06,-7.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
4681,140.43,sinusoidal,Static_Tmax,0.907809,0.020936,-0.107809,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4682,140.46,sinusoidal,PI_adaptive,0.76014,0.019086,0.03986,4e-06,4.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
4682,140.46,sinusoidal,Static_Tmax,0.88881,0.020936,-0.08881,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4683,140.49,sinusoidal,PI_adaptive,0.818155,0.019072,-0.018155,4e-06,-2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4683,140.49,sinusoidal,Static_Tmax,0.947285,0.020936,-0.147285,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4684,140.52,sinusoidal,PI_adaptive,0.787674,0.019091,0.012326,4e-06,1.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
4684,140.52,sinusoidal,Static_Tmax,0.945882,0.020936,-0.145882,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4685,140.55,sinusoidal,PI_adaptive,0.817327,0.019077,-0.017327,4e-06,-2.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
4685,140.55,sinusoidal,Static_Tmax,0.916259,0.020936,-0.116259,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4686,140.58,sinusoidal,PI_adaptive,0.795625,0.019086,0.004375,4e-06,5e-06,30.0,single_a6000,4,sinusoidal,0.998494
4686,140.58,sinusoidal,Static_Tmax,0.923411,0.020936,-0.123411,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4687,140.61,sinusoidal,PI_adaptive,0.818737,0.019072,-0.018737,4e-06,-2.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
4687,140.61,sinusoidal,Static_Tmax,0.927484,0.020936,-0.127484,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4688,140.64,sinusoidal,PI_adaptive,0.785981,0.019094,0.014019,4e-06,1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
4688,140.64,sinusoidal,Static_Tmax,0.915797,0.020936,-0.115797,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4689,140.67,sinusoidal,PI_adaptive,0.840507,0.01908,-0.040507,4e-06,-4.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
4689,140.67,sinusoidal,Static_Tmax,0.924049,0.020936,-0.124049,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4690,140.7,sinusoidal,PI_adaptive,0.816592,0.019066,-0.016592,4e-06,-2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4690,140.7,sinusoidal,Static_Tmax,0.929564,0.020936,-0.129564,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4691,140.73,sinusoidal,PI_adaptive,0.802985,0.019066,-0.002985,4e-06,-4e-06,30.0,single_a6000,4,sinusoidal,0.998494
4691,140.73,sinusoidal,Static_Tmax,0.920682,0.020936,-0.120682,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4692,140.76,sinusoidal,PI_adaptive,0.815033,0.019052,-0.015033,4e-06,-1.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
4692,140.76,sinusoidal,Static_Tmax,0.932622,0.020936,-0.132622,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4693,140.79,sinusoidal,PI_adaptive,0.800662,0.019055,-0.000662,4e-06,-1e-06,30.0,single_a6000,4,sinusoidal,0.998494
4693,140.79,sinusoidal,Static_Tmax,0.904114,0.020936,-0.104114,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4694,140.82,sinusoidal,PI_adaptive,0.802905,0.019056,-0.002905,4e-06,-4e-06,30.0,single_a6000,4,sinusoidal,0.998494
4694,140.82,sinusoidal,Static_Tmax,0.916389,0.020936,-0.116389,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4695,140.85,sinusoidal,PI_adaptive,0.788599,0.019073,0.011401,4e-06,1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4695,140.85,sinusoidal,Static_Tmax,0.971043,0.020936,-0.171043,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4696,140.88,sinusoidal,PI_adaptive,0.765078,0.019096,0.034922,4e-06,4.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4696,140.88,sinusoidal,Static_Tmax,0.936376,0.020936,-0.136376,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4697,140.91,sinusoidal,PI_adaptive,0.780072,0.019118,0.019928,4e-06,2.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4697,140.91,sinusoidal,Static_Tmax,0.919567,0.020936,-0.119567,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4698,140.94,sinusoidal,PI_adaptive,0.850159,0.019104,-0.050159,4e-06,-6.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
4698,140.94,sinusoidal,Static_Tmax,0.897432,0.020936,-0.097432,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4699,140.97,sinusoidal,PI_adaptive,0.78262,0.019126,0.01738,4e-06,2.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
4699,140.97,sinusoidal,Static_Tmax,0.916065,0.020936,-0.116065,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4700,141.0,sinusoidal,PI_adaptive,0.781609,0.019148,0.018391,4e-06,2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4700,141.0,sinusoidal,Static_Tmax,0.933832,0.020936,-0.133832,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4701,141.03,sinusoidal,PI_adaptive,0.789313,0.019165,0.010687,4e-06,1.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
4701,141.03,sinusoidal,Static_Tmax,0.928965,0.020936,-0.128965,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4702,141.06,sinusoidal,PI_adaptive,0.774424,0.019187,0.025576,4e-06,3.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
4702,141.06,sinusoidal,Static_Tmax,0.879482,0.020936,-0.079482,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4703,141.09,sinusoidal,PI_adaptive,0.79787,0.019194,0.00213,4e-06,3e-06,30.0,single_a6000,4,sinusoidal,0.998494
4703,141.09,sinusoidal,Static_Tmax,0.883982,0.020936,-0.083982,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4704,141.12,sinusoidal,PI_adaptive,0.832928,0.01918,-0.032928,4e-06,-4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4704,141.12,sinusoidal,Static_Tmax,0.884488,0.020936,-0.084488,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4705,141.15,sinusoidal,PI_adaptive,0.780147,0.019202,0.019853,4e-06,2.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4705,141.15,sinusoidal,Static_Tmax,0.923089,0.020936,-0.123089,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4706,141.18,sinusoidal,PI_adaptive,0.790612,0.019218,0.009388,4e-06,1.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
4706,141.18,sinusoidal,Static_Tmax,0.884179,0.020936,-0.084179,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4707,141.21,sinusoidal,PI_adaptive,0.844,0.019204,-0.044,4e-06,-5.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
4707,141.21,sinusoidal,Static_Tmax,0.894245,0.020936,-0.094245,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4708,141.24,sinusoidal,PI_adaptive,0.797615,0.019211,0.002385,4e-06,3e-06,30.0,single_a6000,4,sinusoidal,0.998494
4708,141.24,sinusoidal,Static_Tmax,0.909823,0.020936,-0.109823,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4709,141.27,sinusoidal,PI_adaptive,0.815878,0.019197,-0.015878,4e-06,-1.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
4709,141.27,sinusoidal,Static_Tmax,0.922983,0.020936,-0.122983,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4710,141.3,sinusoidal,PI_adaptive,0.783465,0.019219,0.016535,4e-06,2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4710,141.3,sinusoidal,Static_Tmax,0.906947,0.020936,-0.106947,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4711,141.33,sinusoidal,PI_adaptive,0.796898,0.019227,0.003102,4e-06,4e-06,30.0,single_a6000,4,sinusoidal,0.998494
4711,141.33,sinusoidal,Static_Tmax,0.92817,0.020936,-0.12817,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4712,141.36,sinusoidal,PI_adaptive,0.778275,0.019249,0.021725,4e-06,2.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
4712,141.36,sinusoidal,Static_Tmax,0.95328,0.020936,-0.15328,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4713,141.39,sinusoidal,PI_adaptive,0.787886,0.019268,0.012114,4e-06,1.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
4713,141.39,sinusoidal,Static_Tmax,0.912469,0.020936,-0.112469,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4714,141.42,sinusoidal,PI_adaptive,0.781005,0.01929,0.018995,4e-06,2.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
4714,141.42,sinusoidal,Static_Tmax,0.886406,0.020936,-0.086406,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4715,141.45,sinusoidal,PI_adaptive,0.788135,0.019308,0.011865,4e-06,1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4715,141.45,sinusoidal,Static_Tmax,0.892683,0.020936,-0.092683,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4716,141.48,sinusoidal,PI_adaptive,0.798441,0.019315,0.001559,4e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
4716,141.48,sinusoidal,Static_Tmax,0.892238,0.020936,-0.092238,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4717,141.51,sinusoidal,PI_adaptive,0.820688,0.019301,-0.020688,4e-06,-2.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
4717,141.51,sinusoidal,Static_Tmax,0.89588,0.020936,-0.09588,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4718,141.54,sinusoidal,PI_adaptive,0.78727,0.01932,0.01273,4e-06,1.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
4718,141.54,sinusoidal,Static_Tmax,0.903403,0.020936,-0.103403,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4719,141.57,sinusoidal,PI_adaptive,0.826192,0.019306,-0.026192,4e-06,-3.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4719,141.57,sinusoidal,Static_Tmax,0.915281,0.020936,-0.115281,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4720,141.6,sinusoidal,PI_adaptive,0.802706,0.019307,-0.002706,4e-06,-3e-06,30.0,single_a6000,4,sinusoidal,0.998494
4720,141.6,sinusoidal,Static_Tmax,0.882044,0.020936,-0.082044,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4721,141.63,sinusoidal,PI_adaptive,0.781455,0.019329,0.018545,4e-06,2.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4721,141.63,sinusoidal,Static_Tmax,0.884856,0.020936,-0.084856,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4722,141.66,sinusoidal,PI_adaptive,0.831858,0.019316,-0.031858,4e-06,-3.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
4722,141.66,sinusoidal,Static_Tmax,0.920755,0.020936,-0.120755,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4723,141.69,sinusoidal,PI_adaptive,0.786848,0.019336,0.013152,4e-06,1.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
4723,141.69,sinusoidal,Static_Tmax,0.898575,0.020936,-0.098575,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4724,141.72,sinusoidal,PI_adaptive,0.788804,0.019353,0.011196,4e-06,1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4724,141.72,sinusoidal,Static_Tmax,0.891863,0.020936,-0.091863,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4725,141.75,sinusoidal,PI_adaptive,0.815542,0.019339,-0.015542,4e-06,-1.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
4725,141.75,sinusoidal,Static_Tmax,0.903547,0.020936,-0.103547,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4726,141.78,sinusoidal,PI_adaptive,0.846324,0.019325,-0.046324,4e-06,-5.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
4726,141.78,sinusoidal,Static_Tmax,0.934021,0.020936,-0.134021,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4727,141.81,sinusoidal,PI_adaptive,0.829239,0.019311,-0.029239,4e-06,-3.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
4727,141.81,sinusoidal,Static_Tmax,0.922157,0.020936,-0.122157,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4728,141.84,sinusoidal,PI_adaptive,0.792931,0.019324,0.007069,4e-06,9e-06,30.0,single_a6000,4,sinusoidal,0.998494
4728,141.84,sinusoidal,Static_Tmax,0.9204,0.020936,-0.1204,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4729,141.87,sinusoidal,PI_adaptive,0.795009,0.019334,0.004991,4e-06,6e-06,30.0,single_a6000,4,sinusoidal,0.998494
4729,141.87,sinusoidal,Static_Tmax,0.940764,0.020936,-0.140764,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4730,141.9,sinusoidal,PI_adaptive,0.810458,0.019325,-0.010458,4e-06,-1.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
4730,141.9,sinusoidal,Static_Tmax,0.913119,0.020936,-0.113119,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4731,141.93,sinusoidal,PI_adaptive,0.803706,0.019325,-0.003706,4e-06,-4e-06,30.0,single_a6000,4,sinusoidal,0.998494
4731,141.93,sinusoidal,Static_Tmax,0.94239,0.020936,-0.14239,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4732,141.96,sinusoidal,PI_adaptive,0.771976,0.019347,0.028024,4e-06,3.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4732,141.96,sinusoidal,Static_Tmax,0.944062,0.020936,-0.144062,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4733,141.99,sinusoidal,PI_adaptive,0.79834,0.019353,0.00166,4e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
4733,141.99,sinusoidal,Static_Tmax,0.878885,0.020936,-0.078885,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4734,142.02,sinusoidal,PI_adaptive,0.787064,0.019373,0.012936,4e-06,1.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
4734,142.02,sinusoidal,Static_Tmax,0.873702,0.020936,-0.073702,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4735,142.05,sinusoidal,PI_adaptive,0.816384,0.019359,-0.016384,4e-06,-2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4735,142.05,sinusoidal,Static_Tmax,0.885662,0.020936,-0.085662,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4736,142.08,sinusoidal,PI_adaptive,0.805026,0.019357,-0.005026,4e-06,-6e-06,30.0,single_a6000,4,sinusoidal,0.998494
4736,142.08,sinusoidal,Static_Tmax,0.928821,0.020936,-0.128821,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4737,142.11,sinusoidal,PI_adaptive,0.787566,0.019376,0.012434,4e-06,1.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
4737,142.11,sinusoidal,Static_Tmax,0.900483,0.020936,-0.100483,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4738,142.14,sinusoidal,PI_adaptive,0.776092,0.019398,0.023908,4e-06,2.9e-05,30.0,single_a6000,4,sinusoidal,0.998494
4738,142.14,sinusoidal,Static_Tmax,0.897785,0.020936,-0.097785,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4739,142.17,sinusoidal,PI_adaptive,0.855044,0.019384,-0.055044,4e-06,-6.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
4739,142.17,sinusoidal,Static_Tmax,0.920817,0.020936,-0.120817,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4740,142.2,sinusoidal,PI_adaptive,0.796609,0.019392,0.003391,4e-06,4e-06,30.0,single_a6000,4,sinusoidal,0.998494
4740,142.2,sinusoidal,Static_Tmax,0.892731,0.020936,-0.092731,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4741,142.23,sinusoidal,PI_adaptive,0.801267,0.019394,-0.001267,4e-06,-2e-06,30.0,single_a6000,4,sinusoidal,0.998494
4741,142.23,sinusoidal,Static_Tmax,0.907271,0.020936,-0.107271,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4742,142.26,sinusoidal,PI_adaptive,0.793476,0.019406,0.006524,4e-06,8e-06,30.0,single_a6000,4,sinusoidal,0.998494
4742,142.26,sinusoidal,Static_Tmax,0.914975,0.020936,-0.114975,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4743,142.29,sinusoidal,PI_adaptive,0.783326,0.019428,0.016674,4e-06,2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4743,142.29,sinusoidal,Static_Tmax,0.88491,0.020936,-0.08491,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4744,142.32,sinusoidal,PI_adaptive,0.811194,0.019419,-0.011194,4e-06,-1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4744,142.32,sinusoidal,Static_Tmax,0.880408,0.020936,-0.080408,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4745,142.35,sinusoidal,PI_adaptive,0.817096,0.019405,-0.017096,4e-06,-2.1e-05,30.0,single_a6000,4,sinusoidal,0.998494
4745,142.35,sinusoidal,Static_Tmax,0.903197,0.020936,-0.103197,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4746,142.38,sinusoidal,PI_adaptive,0.764292,0.019427,0.035708,4e-06,4.3e-05,30.0,single_a6000,4,sinusoidal,0.998494
4746,142.38,sinusoidal,Static_Tmax,0.905374,0.020936,-0.105374,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4747,142.41,sinusoidal,PI_adaptive,0.768549,0.019449,0.031451,4e-06,3.8e-05,30.0,single_a6000,4,sinusoidal,0.998494
4747,142.41,sinusoidal,Static_Tmax,0.916752,0.020936,-0.116752,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4748,142.44,sinusoidal,PI_adaptive,0.798677,0.019455,0.001323,4e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
4748,142.44,sinusoidal,Static_Tmax,0.939606,0.020936,-0.139606,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4749,142.47,sinusoidal,PI_adaptive,0.825088,0.019441,-0.025088,4e-06,-3e-05,30.0,single_a6000,4,sinusoidal,0.998494
4749,142.47,sinusoidal,Static_Tmax,0.881069,0.020936,-0.081069,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4750,142.5,sinusoidal,PI_adaptive,0.761595,0.019463,0.038405,4e-06,4.6e-05,30.0,single_a6000,4,sinusoidal,0.998494
4750,142.5,sinusoidal,Static_Tmax,0.886879,0.020936,-0.086879,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4751,142.53,sinusoidal,PI_adaptive,0.778985,0.019485,0.021015,4e-06,2.5e-05,30.0,single_a6000,4,sinusoidal,0.998494
4751,142.53,sinusoidal,Static_Tmax,0.938194,0.020936,-0.138194,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4752,142.56,sinusoidal,PI_adaptive,0.8046,0.019484,-0.0046,4e-06,-6e-06,30.0,single_a6000,4,sinusoidal,0.998494
4752,142.56,sinusoidal,Static_Tmax,0.920044,0.020936,-0.120044,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4753,142.59,sinusoidal,PI_adaptive,0.798518,0.01949,0.001482,4e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
4753,142.59,sinusoidal,Static_Tmax,0.897478,0.020936,-0.097478,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4754,142.62,sinusoidal,PI_adaptive,0.803595,0.01949,-0.003595,4e-06,-4e-06,30.0,single_a6000,4,sinusoidal,0.998494
4754,142.62,sinusoidal,Static_Tmax,0.922898,0.020936,-0.122898,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4755,142.65,sinusoidal,PI_adaptive,0.809993,0.019482,-0.009993,4e-06,-1.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4755,142.65,sinusoidal,Static_Tmax,0.879314,0.020936,-0.079314,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4756,142.68,sinusoidal,PI_adaptive,0.835069,0.019468,-0.035069,4e-06,-4.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4756,142.68,sinusoidal,Static_Tmax,0.894298,0.020936,-0.094298,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4757,142.71,sinusoidal,PI_adaptive,0.791853,0.019482,0.008147,4e-06,1e-05,30.0,single_a6000,4,sinusoidal,0.998494
4757,142.71,sinusoidal,Static_Tmax,0.843257,0.020936,-0.043257,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4758,142.74,sinusoidal,PI_adaptive,0.814358,0.019468,-0.014358,4e-06,-1.7e-05,30.0,single_a6000,4,sinusoidal,0.998494
4758,142.74,sinusoidal,Static_Tmax,0.90156,0.020936,-0.10156,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4759,142.77,sinusoidal,PI_adaptive,0.802064,0.01947,-0.002064,4e-06,-2e-06,30.0,single_a6000,4,sinusoidal,0.998494
4759,142.77,sinusoidal,Static_Tmax,0.891174,0.020936,-0.091174,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4760,142.8,sinusoidal,PI_adaptive,0.788217,0.019488,0.011783,4e-06,1.4e-05,30.0,single_a6000,4,sinusoidal,0.998494
4760,142.8,sinusoidal,Static_Tmax,0.89153,0.020936,-0.09153,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4761,142.83,sinusoidal,PI_adaptive,0.810065,0.01948,-0.010065,4e-06,-1.2e-05,30.0,single_a6000,4,sinusoidal,0.998494
4761,142.83,sinusoidal,Static_Tmax,0.911393,0.020936,-0.111393,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4762,142.86,sinusoidal,PI_adaptive,0.795015,0.01949,0.004985,4e-06,6e-06,30.0,single_a6000,4,sinusoidal,0.998494
4762,142.86,sinusoidal,Static_Tmax,0.917279,0.020936,-0.117279,0.0,0.0,30.0,single_a6000,4,sinusoidal,N/A
4763,142.89,sinusoidal,PI_adaptive,0.798437,0.019496,0.001563,4e-06,2e-06,30.0,single_a6000,4,sinusoidal,0.998494
